A33_001,A33_002,A33_003,A33_004,A33_005,A33_006,A33_007,A33_008,phenomenon_type_ja,zone_type_ja,prefecture_ja,special_warning_status,properties_json,wkt
1,1,44,Ⅱ-1-3193,竹ノ上4,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3193"", ""A33_005"": ""竹ノ上4"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.689172 32.851275, 131.689147 32.851098, 131.689185 32.850906, 131.689196 32.8508, 131.689099 32.850778, 131.689001 32.850691, 131.68899 32.850653, 131.688875 32.850631, 131.688727 32.850691, 131.688726 32.850691, 131.688686 32.850708, 131.688667 32.850718, 131.688652 32.85073, 131.688628 32.850756, 131.688616 32.85077, 131.688596 32.8508, 131.688593 32.850808, 131.688591 32.850816, 131.68859 32.850826, 131.688592 32.850838, 131.688625 32.850887, 131.688632 32.850979, 131.688635 32.85106, 131.688626 32.85113, 131.68869 32.851178, 131.688834 32.851251, 131.688861 32.851263, 131.688943 32.851234, 131.688954 32.851232, 131.688961 32.85123, 131.688964 32.85123, 131.688975 32.851229, 131.688986 32.85123, 131.689039 32.851242, 131.689039 32.851242, 131.689172 32.851275))"
1,1,44,Ⅱ-1-3194,竹ノ上5,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3194"", ""A33_005"": ""竹ノ上5"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.68978 32.850977, 131.689667 32.850951, 131.689534 32.851058, 131.68949 32.851323, 131.68949 32.851323, 131.689459 32.851512, 131.689459 32.851516, 131.689457 32.851546, 131.68946 32.851573, 131.689468 32.851602, 131.689469 32.851605, 131.689581 32.851855, 131.689691 32.851849, 131.689926 32.851652, 131.690144 32.851514, 131.690179 32.851493, 131.690189 32.851485, 131.690194 32.851476, 131.690195 32.851467, 131.690193 32.851457, 131.690188 32.851444, 131.690188 32.851442, 131.690173 32.851415, 131.690173 32.851414, 131.690129 32.851333, 131.689953 32.851165, 131.68978 32.850977))"
1,1,44,Ⅱ-1-3195,横田2,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3195"", ""A33_005"": ""横田2"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.691407 32.852684, 131.691323 32.852682, 131.691321 32.852708, 131.691052 32.852739, 131.691061 32.852801, 131.690892 32.853064, 131.690894 32.853226, 131.690895 32.853265, 131.6909 32.853383, 131.690914 32.853485, 131.690928 32.853586, 131.690746 32.854036, 131.690982 32.854449, 131.691215 32.854477, 131.691285 32.854505, 131.691489 32.854537, 131.691768 32.854528, 131.691792 32.85444, 131.691802 32.854405, 131.691826 32.854317, 131.691834 32.854234, 131.691875 32.854136, 131.691817 32.854062, 131.691669 32.853811, 131.691632 32.853802, 131.691801 32.853605, 131.691823 32.853476, 131.691825 32.853369, 131.691821 32.853288, 131.691827 32.853254, 131.692052 32.853027, 131.691907 32.852828, 131.691918 32.8528, 131.691609 32.852728, 131.691438 32.852687, 131.69143 32.852686, 131.691407 32.852684))"
1,1,44,Ⅱ-1-3197,横田4,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3197"", ""A33_005"": ""横田4"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.6939 32.851643, 131.694024 32.85159, 131.694175 32.851618, 131.694482 32.851584, 131.694526 32.851554, 131.694526 32.851554, 131.694317 32.85123, 131.694331 32.851202, 131.694261 32.851134, 131.694249 32.851123, 131.694159 32.851027, 131.693967 32.850822, 131.693948 32.85086, 131.693813 32.850822, 131.693813 32.850823, 131.693765 32.850862, 131.693801 32.8509, 131.693733 32.850955, 131.693584 32.85102, 131.693492 32.850914, 131.693411 32.850989, 131.693192 32.851171, 131.692958 32.851428, 131.693246 32.851524, 131.693358 32.851562, 131.693385 32.851571, 131.693458 32.851593, 131.693633 32.85161, 131.693763 32.851632, 131.693866 32.851655, 131.6939 32.851643))"
1,1,44,Ⅱ-1-3198,内田1,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3198"", ""A33_005"": ""内田1"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.695834 32.851019, 131.695841 32.851019, 131.695852 32.85102, 131.69586 32.85093, 131.695876 32.850757, 131.695872 32.850692, 131.695855 32.850624, 131.695784 32.850409, 131.695784 32.850409, 131.695641 32.849975, 131.695348 32.85006, 131.695319 32.850108, 131.695123 32.850148, 131.695123 32.850148, 131.695066 32.850163, 131.695246 32.850587, 131.695247 32.850587, 131.695348 32.850832, 131.69536 32.850883, 131.695362 32.850939, 131.695354 32.851003, 131.695343 32.851067, 131.695327 32.851156, 131.695336 32.851158, 131.695336 32.851157, 131.695825 32.851026, 131.695825 32.851026, 131.695834 32.851019))"
1,1,44,Ⅱ-1-3199,内田2,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3199"", ""A33_005"": ""内田2"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.698163 32.849522, 131.698034 32.84944, 131.697605 32.849409, 131.697507 32.84945, 131.697462 32.849432, 131.697095 32.849254, 131.696869 32.849251, 131.696671 32.849357, 131.696437 32.84943, 131.69629 32.849574, 131.696394 32.849768, 131.69645 32.849873, 131.696471 32.849901, 131.696485 32.84992, 131.696511 32.849949, 131.696534 32.849974, 131.696702 32.850021, 131.696799 32.850062, 131.696997 32.850099, 131.697069 32.850126, 131.697088 32.850133, 131.697102 32.85014, 131.697151 32.850199, 131.697421 32.850515, 131.697871 32.850475, 131.697912 32.850394, 131.697916 32.850394, 131.697918 32.850393, 131.697929 32.850391, 131.697942 32.850391, 131.697987 32.850428, 131.69801 32.850485, 131.69802 32.850487, 131.698034 32.850491, 131.69809 32.850415, 131.698125 32.850367, 131.698212 32.850236, 131.698323 32.850029, 131.698334 32.850008, 131.69844 32.849809, 131.698417 32.849792, 131.698382 32.849771, 131.698319 32.849744, 131.698243 32.849717, 131.698233 32.849596, 131.698233 32.849555, 131.698238 32.849534, 131.698163 32.849522))"
1,1,44,Ⅱ-1-3202,内田5,佐伯市,2020-12-04,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3202"", ""A33_005"": ""内田5"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-12-04"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.697959 32.849972, 131.697959 32.849972, 131.697989 32.84999, 131.698072 32.850013, 131.698148 32.850017, 131.698193 32.849982, 131.698378 32.849956, 131.698482 32.84994, 131.698533 32.849936, 131.698608 32.849935, 131.698756 32.849935, 131.698907 32.849942, 131.698917 32.849942, 131.698988 32.849952, 131.699012 32.849959, 131.698717 32.849644, 131.698569 32.849591, 131.698426 32.849594, 131.698413 32.84954, 131.698413 32.84954, 131.698414 32.849494, 131.698416 32.849486, 131.698372 32.849419, 131.698379 32.849376, 131.69833 32.849295, 131.698229 32.849264, 131.698219 32.849261, 131.698096 32.849234, 131.697923 32.849195, 131.697904 32.849277, 131.697862 32.849322, 131.697908 32.849405, 131.697908 32.849405, 131.697895 32.849416, 131.697849 32.849463, 131.697866 32.849711, 131.697959 32.849972))"
1,1,44,Ⅱ-1-3240,奥江1(A),佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3240"", ""A33_005"": ""奥江1(A)"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.564922 32.834919, 131.565028 32.834954, 131.565046 32.834944, 131.565206 32.834862, 131.565392 32.834775, 131.565471 32.834592, 131.565505 32.834267, 131.565474 32.834148, 131.565416 32.833913, 131.565233 32.833749, 131.565229 32.833717, 131.564864 32.833907, 131.564774 32.833954, 131.564309 32.834196, 131.564283 32.834209, 131.564219 32.834243, 131.564217 32.834283, 131.564212 32.83429, 131.564208 32.834296, 131.564205 32.834303, 131.564199 32.834312, 131.564311 32.834472, 131.564316 32.834588, 131.564288 32.834615, 131.564347 32.834665, 131.564364 32.834679, 131.564418 32.834724, 131.564459 32.83475, 131.564509 32.834776, 131.564554 32.834796, 131.564595 32.834811, 131.564652 32.83483, 131.564792 32.834876, 131.564922 32.834919))"
1,1,44,Ⅱ-1-3240,奥江1(B),佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3240"", ""A33_005"": ""奥江1(B)"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.564863 32.834996, 131.564885 32.835032, 131.565031 32.834952, 131.565044 32.834945, 131.565007 32.83491, 131.564949 32.834856, 131.564929 32.834838, 131.564877 32.83479, 131.564845 32.834837, 131.564845 32.834837, 131.564784 32.834868, 131.564834 32.834948, 131.564863 32.834996))"
1,1,44,Ⅱ-1-3241,奥江2,佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3241"", ""A33_005"": ""奥江2"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.565314 32.832509, 131.56531 32.832507, 131.565288 32.832543, 131.56526 32.832586, 131.565221 32.832648, 131.56518 32.832725, 131.565139 32.83282, 131.565108 32.832926, 131.565083 32.833055, 131.56507 32.833139, 131.565056 32.833215, 131.565035 32.833294, 131.564926 32.833642, 131.564839 32.83392, 131.56479 32.834078, 131.564963 32.834141, 131.565085 32.83422, 131.565326 32.834253, 131.565621 32.83416, 131.565641 32.834129, 131.565928 32.834098, 131.56591 32.833843, 131.565896 32.833648, 131.565871 32.833304, 131.565861 32.833184, 131.565843 32.83304, 131.565831 32.832955, 131.565819 32.832887, 131.5658 32.832813, 131.565782 32.832755, 131.565762 32.83269, 131.565755 32.832667, 131.565727 32.832638, 131.56532 32.832525, 131.56532 32.832513, 131.565316 32.83251, 131.565314 32.832509))"
1,1,44,Ⅱ-1-3242,中岳1(B),佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3242"", ""A33_005"": ""中岳1(B)"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.587975 32.835982, 131.587975 32.83598, 131.587977 32.835981, 131.587976 32.835975, 131.587976 32.835973, 131.587978 32.835926, 131.587979 32.835905, 131.587983 32.835892, 131.587989 32.835873, 131.588 32.835848, 131.58811 32.835678, 131.588263 32.835439, 131.588317 32.835354, 131.588223 32.835273, 131.587781 32.835261, 131.587497 32.835382, 131.587597 32.835613, 131.587537 32.835616, 131.587377 32.835653, 131.587405 32.83572, 131.587412 32.835738, 131.587427 32.835775, 131.587433 32.83579, 131.587462 32.83586, 131.587507 32.835835, 131.587566 32.835868, 131.58758 32.835901, 131.587973 32.83598, 131.587975 32.835982))"
1,1,44,Ⅱ-1-3243,中岳2,佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3243"", ""A33_005"": ""中岳2"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.588589 32.835369, 131.58869 32.835363, 131.588916 32.835363, 131.588941 32.835363, 131.589023 32.835363, 131.589023 32.835355, 131.589023 32.835355, 131.589022 32.835326, 131.589022 32.835326, 131.58901 32.835317, 131.588854 32.835247, 131.588758 32.835193, 131.588739 32.835054, 131.588652 32.83503, 131.588637 32.835026, 131.588583 32.835011, 131.588467 32.834984, 131.588291 32.83495, 131.587926 32.834878, 131.587846 32.834863, 131.587747 32.835005, 131.587796 32.835112, 131.587811 32.835114, 131.587784 32.835155, 131.587797 32.835158, 131.587752 32.835491, 131.587752 32.835491, 131.5878 32.835664, 131.587875 32.835627, 131.588263 32.835438, 131.588297 32.835422, 131.588319 32.835413, 131.588354 32.835405, 131.588385 32.835397, 131.588524 32.835375, 131.588589 32.835369))"
1,1,44,Ⅱ-1-3244,中岳3,佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3244"", ""A33_005"": ""中岳3"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.588473 32.834129, 131.588057 32.833966, 131.587947 32.834185, 131.587855 32.834445, 131.58831 32.834513, 131.588381 32.834524, 131.588727 32.834577, 131.588756 32.834581, 131.588832 32.834593, 131.588873 32.834516, 131.589172 32.834314, 131.589085 32.834299, 131.589068 32.834295, 131.588821 32.834251, 131.588751 32.834234, 131.588671 32.834206, 131.588541 32.834156, 131.588473 32.834129))"
1,1,44,Ⅱ-1-3245,中岳4,佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3245"", ""A33_005"": ""中岳4"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.58743 32.832283, 131.587228 32.832196, 131.587198 32.832225, 131.586876 32.832535, 131.586837 32.832572, 131.586794 32.832612, 131.586746 32.832648, 131.586693 32.832677, 131.586632 32.832705, 131.586541 32.832738, 131.586481 32.83276, 131.586443 32.832774, 131.586419 32.832788, 131.586421 32.832793, 131.586412 32.83281, 131.586837 32.832931, 131.586961 32.8331, 131.587081 32.833228, 131.58709 32.833229, 131.587129 32.833231, 131.587188 32.833229, 131.58722 32.833228, 131.587267 32.833227, 131.587327 32.833225, 131.587434 32.833108, 131.587553 32.832906, 131.587649 32.832695, 131.587572 32.832595, 131.58743 32.832283))"
1,1,44,Ⅱ-1-3246,中岳5,佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3246"", ""A33_005"": ""中岳5"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.586999 32.832084, 131.586976 32.832066, 131.58699 32.832124, 131.586957 32.832125, 131.586842 32.832185, 131.586845 32.832199, 131.586857 32.832274, 131.586867 32.83233, 131.586878 32.832362, 131.586906 32.832416, 131.587031 32.832655, 131.587031 32.832655, 131.587295 32.832668, 131.587322 32.83255, 131.587546 32.832365, 131.587349 32.832278, 131.587203 32.832214, 131.58714 32.832186, 131.587082 32.832148, 131.587054 32.832127, 131.586999 32.832084))"
1,1,44,Ⅱ-1-3247,中岳6(A),佐伯市,2020-08-25,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-3247"", ""A33_005"": ""中岳6(A)"", ""A33_006"": ""佐伯市"", ""A33_007"": ""2020-08-25"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.58796 32.831061, 131.588123 32.831138, 131.588125 32.831103, 131.588131 32.831084, 131.588147 32.831063, 131.58815 32.831061, 131.588146 32.831049, 131.588114 32.830951, 131.588077 32.830931, 131.588023 32.830902, 131.58798 32.830879, 131.587978 32.830878, 131.587943 32.830871, 131.587911 32.830873, 131.587875 32.830879, 131.58782 32.830919, 131.587726 32.830952, 131.587767 32.830971, 131.58782 32.830996, 131.58796 32.831061))"
